movie_id,crew_name,job,department
191476,Asia Argento,Director,Directing
191476,Jonathan Caouette,Director,Directing
191476,Leos Carax,Director,Directing
191476,Abel Ferrara,Director,Directing
191476,Rinko Kikuchi,Director,Directing
191476,James Franco,Director,Directing
191476,Harmony Korine,Director,Directing
191476,Gaspar Noé,Director,Directing
191476,David Lynch,Director,Directing
191476,Jonas Mekas,Director,Directing
191476,Zhang Yuan,Director,Directing
191476,Taika Waititi,Director,Directing
191476,Chan Marshall,Director,Directing
191476,Charles Burnett,Director,Directing
191476,Mike Figgis,Director,Directing
191476,Larry Clark,Director,Directing
191476,Tadanobu Asano,Director,Directing
191476,Sergei Bodrov,Director,Directing
191476,Brian Butler,Director,Directing
191476,Niki Caro,Director,Directing
191476,Yung Chang,Director,Directing
191476,Michele Civetta,Director,Directing
191476,Joe Coleman,Director,Directing
191476,Zachary Croitoroo,Director,Directing
191476,Chris Graham,Director,Directing
191476,Florian Habicht,Director,Directing
191476,Terence Koh,Director,Directing
191476,Lou Ye,Director,Directing
191476,Marcus Griffin,Director,Directing
191476,Ryan McGinley,Director,Directing
191476,Rajan Mehta,Director,Directing
191476,Chris Milk,Director,Directing
191476,Grant Morrison,Director,Directing
191476,Charlotte Kemp Muhl,Director,Directing
191476,Dee Poon,Director,Directing
191476,Matt Pyke,Director,Directing
191476,Carlos Reygadas,Director,Directing
191476,Lola Schnabel,Director,Directing
191476,Floria Sigismondi,Director,Directing
191476,Mote Sinabel,Director,Directing
191476,Arden Wohl,Director,Directing
307261,Torbjörn Axelman,Director,Directing
112456,Johnny Remo,Director,Directing
348892,Kabir Khan,Director,Directing
76850,M. Sasikumar,Director,Directing
342003,Yuvaraj Dhayalan,Director,Directing
267557,Davide Marengo,Director,Directing
329134,Venkat Prabhu,Director,Directing
55951,K. S. Ravikumar,Director,Directing
62713,Maurizio Ponzi,Director,Directing
42129,Maurizio Ponzi,Director,Directing
143754,Tonino Valerii,Director,Directing
90540,Tonino Valerii,Director,Directing
69579,Tonino Valerii,Director,Directing
161299,Tonino Valerii,Director,Directing
326013,Ali Khamrayev,Director,Directing
260817,Ali Khamrayev,Director,Directing
262514,Ali Khamrayev,Director,Directing
292640,Ali Khamrayev,Director,Directing
336211,Anand L Rai,Director,Directing
31150,Scott Spiegel,Director,Directing
104965,Ali Khamrayev,Director,Directing
246916,Geoff Bowie,Director,Directing
295581,Allan Harmon,Director,Directing
142656,Masaki Kobayashi,Director,Directing
17100,Chris Thomson,Director,Directing
93511,Edward James Olmos,Director,Directing
5731,Christopher Fraser,Director,Directing
287484,Drew Hall,Director,Directing
114423,Frederick Wiseman,Director,Directing
117618,Michael Baumgarten,Director,Directing
66925,Sean Skelding,Director,Directing
131966,Barry Shear,Director,Directing
36529,George Eastman,Director,Directing
146315,Brent Huff,Director,Directing
332745,Christopher C. Frieri,Director,Directing
118397,Daniel Bollag,Director,Directing
118397,Seo Mutarevic,Director,Directing
44192,Avi Nesher,Director,Directing
40460,Corbin Timbrook,Director,Directing
40460,Sean Stanek,Director,Directing
119540,David Fisher,Director,Directing
180717,Ralph Hemecker,Director,Directing
233564,Christopher Livingston,Director,Directing
273743,Andrew Hyatt,Director,Directing
128152,Christopher Coppola,Director,Directing
144351,Alan Smithee,Director,Directing
144351,Lee Madden,Director,Directing
199565,David Hicks,Director,Directing
29883,Jonas Quastel,Director,Directing
298609,Craig Efros,Director,Directing
123224,Scott L. Montoya,Director,Directing
263986,Chad Archibald,Director,Directing
333545,Mark Atkins,Director,Directing
322922,Mark Atkins,Director,Directing
321662,Michael J. Sarna,Director,Directing
252164,Ron Scalpello,Director,Directing
313179,Demetrius Navarro,Director,Directing
328820,Amariah Olson,Director,Directing
328820,Obin Olson,Director,Directing
308418,David Au,Director,Directing
276729,Nickolas Dylan Rossi,Director,Directing
203182,Lauren Lazin,Director,Directing
203182,Andy Grieve,Director,Directing
348191,Kevin McDonagh,Director,Directing
312167,Brian Skiba,Director,Directing
45431,Steve Cohen,Director,Directing
260094,Francesco Bruni,Director,Directing
275210,Geoffrey Pepos,Director,Directing
22177,Steven Rumbelow,Director,Directing
273651,Chris Randall,Director,Directing
71548,Rene Perez,Director,Directing
312138,Simon Leclère,Director,Directing
88334,Konrad Niewolski,Director,Directing
42983,Agnieszka Holland,Director,Directing
340230,Davie Fairbanks,Director,Directing
340230,Marc Small,Director,Directing
281957,Alejandro González Iñárritu,Director,Directing
40165,William Dieterle,Director,Directing
230588,Bandar Albuliwi,Director,Directing
230588,Ghazi Albuliwi,Director,Directing
108632,Tod Browning,Director,Directing
12424,Pupi Avati,Director,Directing
57052,Carlo Mazzacurati,Director,Directing
55717,Giorgio Diritti,Director,Directing
44211,Sabina Guzzanti,Director,Directing
24169,Marcello Cesena,Director,Directing
59582,Michaël Cohen,Director,Directing
29804,Eriq La Salle,Director,Directing
282984,Woody Allen,Director,Directing
314405,Matteo Garrone,Director,Directing
347968,Devon Avery,Director,Directing
349045,Jeff Siergey,Director,Directing
336845,Alex Kalymnios,Director,Directing
29610,Bruce Malmuth,Director,Directing
136801,Leonardo Araneo,Director,Directing
68712,Daniel Zirilli,Director,Directing
68712,Jeremiah Hundley,Director,Directing
86215,Justin Price,Director,Directing
71392,Charlie Vaughn,Director,Directing
19725,Gerald Thomas,Director,Directing
142758,Robert H. Gwinn,Director,Directing
25151,Amir Valinia,Director,Directing
123389,David Lee Madison,Director,Directing
239628,Jeff Burton,Director,Directing
41614,Jamil Dehlavi,Director,Directing
238923,Alessandro Rak,Director,Directing
38963,Ra Hee-Chan,Director,Directing
40127,Tanit Jitnukul,Director,Directing
325592,Astrid Ovalles,Director,Directing
325592,Oriana Oppice,Director,Directing
342765,Jacek Lusiński,Director,Directing
137700,Maria Sadowska,Director,Directing
40701,Kôji Kawano,Director,Directing
4398,Michael Herbig,Director,Directing
72589,Harald Sicheritz,Director,Directing
21784,Sion Sono,Director,Directing
4580,Serge Gainsbourg,Director,Directing
71002,Pierre Grimblat,Director,Directing
14021,Renpei Tsukamoto,Director,Directing
55470,Manabu Asô,Director,Directing
9878,Randal Kleiser,Director,Directing
302348,Dominic Burns,Director,Directing
317952,Matthew Heineman,Director,Directing
27122,Mary Lambert,Director,Directing
85657,Matthew Gordon,Director,Directing
228606,Swamy M. Kandan,Director,Directing
154537,Olivia Silver,Director,Directing
241071,Maggie Kiley,Director,Directing
136928,Benjamin Dickinson,Director,Directing
19445,Russell Thomas,Director,Directing
61527,Joseph Infantolino,Director,Directing
86000,Song Il-gon,Director,Directing
49960,Ken Winkler,Director,Directing
69599,Johnny Mak,Director,Directing
294222,Stuart Acher,Director,Directing
98068,Martha Stephens,Director,Directing
98532,Tom Hall,Director,Directing
288424,Douglas Rath,Director,Directing
256040,S.S. Rajamouli,Director,Directing
189019,Nick Quinn,Director,Directing
16808,Kunihiko Yuyama,Director,Directing
97938,John Ward,Director,Directing
26676,Joseph Mangine,Director,Directing
258305,Hanelle M. Culpepper,Director,Directing
324819,Veronika Lisková,Director,Directing
292795,Christian De Vita,Director,Directing
266047,Andrew Hulme,Director,Directing
278837,Jeff Renfroe,Director,Directing
44781,Bowie Lau,Director,Directing
258614,James Erskine,Director,Directing
284286,Isabel Coixet,Director,Directing
199273,Ciro De Caro,Director,Directing
69550,Ram,Director,Directing
107426,Silvio Caiozzi,Director,Directing
30299,William Asher,Director,Directing
138550,Esteban Echeverría,Director,Directing
81549,Ömer Vargı,Director,Directing
69326,Gô Ohara,Director,Directing
197297,Lütfi Akad,Director,Directing
257249,Dana Nachman,Director,Directing
342052,Matthew Hausle,Director,Directing
244776,Mona Lerche,Director,Directing
339065,Andrew Morgan,Director,Directing
289510,Marwan Hamed,Director,Directing
256511,David Rountree,Director,Directing
326215,Toby Genkel,Director,Directing
326215,Sean McCormack,Director,Directing
307081,Antoine Fuqua,Director,Directing
273481,Denis Villeneuve,Director,Directing
212996,Lawrence Ah Mon,Director,Directing
218688,Cüneyt Kaya,Director,Directing
350931,Christine Conradt,Director,Directing
122320,Richard Trank,Director,Directing
284303,Severin Fiala,Director,Directing
284303,Veronika Franz,Director,Directing
36165,Garrett Bennett,Director,Directing
171688,Thomas Farone,Director,Directing
318868,George Erschbamer,Director,Directing
75547,John Murlowski,Director,Directing
243279,Devon Gummersall,Director,Directing
117168,Jay Craven,Director,Directing
280459,Lisa Hamil,Director,Directing
280459,Nicholas Brandt,Director,Directing
57479,John Kent Harrison,Director,Directing
76477,Michael Pressman,Director,Directing
52044,Anders Jacobsson,Director,Directing
52044,Tomas Sandquist,Director,Directing
115451,Steve Hudgins,Director,Directing
326262,Christopher R. Smith,Director,Directing
336118,Teach Grant,Director,Directing
95892,Paul Wendkos,Director,Directing
342878,Jean-François Richet,Director,Directing
348811,Ryan Little,Director,Directing
346592,Michael C. Martin,Director,Directing
260677,Lance Bangs,Director,Directing
278236,Morgan Matthews,Director,Directing
300467,Jack Heller,Director,Directing
128960,Dušan Vukotić,Director,Directing
229138,Tobe Hooper,Director,Directing
96750,Dean Puckett,Director,Directing
77292,Paul Greengrass,Director,Directing
24676,Richard Pearce,Director,Directing
283350,Chris Evans,Director,Directing
78441,Baldvin Zophoníasson,Director,Directing
73128,Daniel Benmayor,Director,Directing
84734,Ralph Thomas,Director,Directing
319067,Robert Gordon,Director,Directing
319067,Morgan Neville,Director,Directing
294562,Mike Mendez,Director,Directing
344147,Kevin O'Neill,Director,Directing
258521,Leon Hirszman,Director,Directing
326241,Rucha Humnabadkar,Director,Directing
60898,Lam Nai-Choi,Director,Directing
300686,Ezna Sands,Director,Directing
266619,Dave LaMattina,Director,Directing
266619,Chad N. Walker,Director,Directing
190148,John Corry,Director,Directing
312131,Tyler Graham Pavey,Director,Directing
109695,Rachel Seifert,Director,Directing
348857,Bobcat Goldthwait,Director,Directing
67362,Jeffrey Goodman,Director,Directing
162954,Yasujirō Ozu,Director,Directing
38812,Buster Keaton,Director,Directing
38812,Edward F. Cline,Director,Directing
311615,Alex Winter,Director,Directing
8460,Joe Chappelle,Director,Directing
10594,J. Miles Dale,Director,Directing
229582,Stijn Coninx,Director,Directing
211076,Simon Hawkins,Director,Directing
211076,Zeke Hawkins,Director,Directing
313788,Geoff Browne,Director,Directing
33558,Carlos Moreno,Director,Directing
266425,Clenet Verdi-Rose,Director,Directing
153021,Marc Evans,Director,Directing
80015,Frédéric Berthe,Director,Directing
80015,Pascal Serieis,Director,Directing
207649,Shaji N. Karun,Director,Directing
98125,Edward H. Griffith,Director,Directing
13336,Julien Leclercq,Director,Directing
10270,Johannes Jaeger,Director,Directing
204709,Nicolas Bary,Director,Directing
283317,Álex de la Iglesia,Director,Directing
304613,Chris Sun,Director,Directing
64348,Jamie Luk Kim-Ming,Director,Directing
39998,Chin Man-Kei,Director,Directing
118379,Law Chi-Leung,Director,Directing
118379,Derek Yee Tung-Sing,Director,Directing
156896,Athina Rachel Tsangari,Director,Directing
314220,Athina Rachel Tsangari,Director,Directing
137002,Athina Rachel Tsangari,Director,Directing
249934,Athina Rachel Tsangari,Director,Directing
130973,Argyris Papadimitropoulos,Director,Directing
130973,Jan Vogel,Director,Directing
291270,Duke Johnson,Director,Directing
291270,Charlie Kaufman,Director,Directing
318781,Florian Gallenberger,Director,Directing
212168,Kazuchika Kise,Director,Directing
212168,Atsushi Takeuchi,Director,Directing
240341,Kazuchika Kise,Director,Directing
279254,Kazuchika Kise,Director,Directing
279254,Susumu Kudo,Director,Directing
214348,Anup Singh,Director,Directing
61765,Philippe de Broca,Director,Directing
267091,David Kennard,Director,Directing
53800,Albert Parker,Director,Directing
269999,Gian Vittorio Baldi,Director,Directing
99022,Ross Wilson,Director,Directing
159039,Linus de Paoli,Director,Directing
102812,Francine Parker,Director,Directing
59444,Derek Yee Tung-Sing,Director,Directing
288788,Snow Zou,Director,Directing
209049,Jingming Guo,Director,Directing
211711,Jingming Guo,Director,Directing
270842,Jingming Guo,Director,Directing
317720,Dev Benegal,Director,Directing
306758,Xu Jinglei,Director,Directing
272875,Han Han,Director,Directing
320132,Wilson Yip,Director,Directing
320132,Matt Chow,Director,Directing
148652,Mike Rohl,Director,Directing
29342,Alfredo Zacarías,Director,Directing
86223,Mats Helge,Director,Directing
86223,Anders Nilsson,Director,Directing
171429,Chip Richie,Director,Directing
298614,Patrice Leconte,Director,Directing
253344,Tom Vaughan,Director,Directing
197276,Rick Beyer,Director,Directing
42727,Arthur C. Pierce,Director,Directing
236329,Luca Barbareschi,Director,Directing
325645,Vittorio Gassman,Director,Directing
49321,Mario Monicelli,Director,Directing
246457,Lino Del Fra,Director,Directing
42395,Massimo Venier,Director,Directing
120922,Jerry Calà,Director,Directing
43592,Gabriele Salvatores,Director,Directing
41669,Domenico Saverni,Director,Directing
41668,Neri Parenti,Director,Directing
64822,Mario Monicelli,Director,Directing
41665,Neri Parenti,Director,Directing
37770,Neri Parenti,Director,Directing
52106,Neri Parenti,Director,Directing
41664,Neri Parenti,Director,Directing
38315,Neri Parenti,Director,Directing
82080,Sergio Corbucci,Director,Directing
38313,Neri Parenti,Director,Directing
30459,Neri Parenti,Director,Directing
38310,Neri Parenti,Director,Directing
26285,Neri Parenti,Director,Directing
106256,Neri Parenti,Director,Directing
41610,Neri Parenti,Director,Directing
342896,Franck Khalfoun,Director,Directing
231616,T.J. Amato,Director,Directing
231616,Josh Mills,Director,Directing
329289,James Moran,Director,Directing
24161,Nanni Loy,Director,Directing
58070,Nanni Loy,Director,Directing
63274,Franco Castellano,Director,Directing
63274,Giuseppe Moccia,Director,Directing
37765,Franco Castellano,Director,Directing
37765,Giuseppe Moccia,Director,Directing
11441,Franco Castellano,Director,Directing
11441,Giuseppe Moccia,Director,Directing
38271,Franco Castellano,Director,Directing
38271,Giuseppe Moccia,Director,Directing
68275,Franco Castellano,Director,Directing
68275,Giuseppe Moccia,Director,Directing
128657,Franco Castellano,Director,Directing
128657,Giuseppe Moccia,Director,Directing
35634,Franco Castellano,Director,Directing
35634,Giuseppe Moccia,Director,Directing
59507,Antony Cordier,Director,Directing
4255,Morton Lewis,Director,Directing
220436,Torgny Wickman,Director,Directing
157544,Mark Neveldine,Director,Directing
28417,Nabil Ben Yadir,Director,Directing
61312,Jake West,Director,Directing
42031,Suzana Amaral,Director,Directing
178917,Samantha Buck,Director,Directing
37961,Tôya Satô,Director,Directing
106417,Tôya Satô,Director,Directing
114189,Anna Justice,Director,Directing
59241,Ricky Tognazzi,Director,Directing
285858,Mathieu Denis,Director,Directing
283701,Benoît Jacquot,Director,Directing
288778,Kimberly Levin,Director,Directing
